developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4242,Education,100000 - 500000,GLOBAL,True,True,low,99.0,,71.56666666666666,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel,,GLOBAL,True,,,,,4.133333333333334,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,202,Productivity,50000 - 100000,GLOBAL,True,,,0.0,,40.23333333333333,3.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Utilities,,GLOBAL,,,,99.0,,100.7,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19,Business,,GLOBAL,,,,99.0,,118.43333333333334,2.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Video Players & Editors,100 - 500,GLOBAL,True,,,99.0,,23.166666666666668,0.0,,low,low
SWITZERLAND,GLOBAL,25706,Entertainment,1000000 - 5000000,GLOBAL,True,False,high,99.0,,132.63333333333333,4.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Stickers,,GLOBAL,True,,,,,59.36666666666667,0.0,,low,low
UNITED STATES,GLOBAL,18,Books & Reference,1000 - 5000,GLOBAL,True,True,low,99.0,,30.266666666666666,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,,GLOBAL,True,,,99.0,,29.8,0.0,,low,low
CHINA,GLOBAL,3,Games,,smartphone,True,False,high,99.0,13.025400829602638,98.9,5.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19,Games,,GLOBAL,,,,,,89.46666666666667,4.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,,,,99.0,,103.06666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,500 - 1000,GLOBAL,True,,,0.0,,83.46666666666667,0.0,,low,low
REPUBLIC OF KOREA,GLOBAL,22,Shopping,10000 - 50000,GLOBAL,True,False,high,99.0,,127.86666666666666,4.0,,low,low
HONG KONG,GLOBAL,7499,Games,100000 - 500000,tablet,True,False,high,99.0,,47.266666666666666,4.0,,medium,low
GERMANY,GLOBAL,0,Books & Reference,1 - 5,GLOBAL,True,False,high,0.0,,53.333333333333336,,,low,low
PERU,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,,,0.0,,71.36666666666666,0.0,,medium,low
TURKEY,MX,12045,Games,1000000 - 5000000,smartphone,True,False,high,99.0,11382.552402368252,3.566666666666667,4.0,,medium,low
HONG KONG,MY,78,Food & Drink,,GLOBAL,True,False,high,99.0,0.8978923581514053,193.06666666666663,4.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1678,Dating,100000 - 500000,tablet,True,,,0.0,,76.7,3.0,medium,high,low
CANNOT IDENTIFY COUNTRY,GLOBAL,2,Games,,GLOBAL,True,False,high,0.0,,106.93333333333334,5.0,low,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,,GLOBAL,True,,,99.0,,53.46666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,50 - 100,GLOBAL,True,,,0.0,,18.633333333333333,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,5 - 10,GLOBAL,True,,,0.0,,11.8,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,US,0,Games,10000 - 50000,smartphone,True,,,0.0,405.2907946093616,2.466666666666667,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,,,,,,53.3,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,50 - 100,GLOBAL,True,,,0.0,,31.9,,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,139454,Productivity,10000000 - 50000000,GLOBAL,True,,,0.0,,38.86666666666667,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,True,,,0.0,,19.6,0.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,,,0.0,,59.333333333333336,,,low,low
RUSSIAN FEDERATION,GLOBAL,0,Personalization,100 - 500,GLOBAL,True,,,99.0,,42.6,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Entertainment,1000 - 5000,GLOBAL,True,,,99.0,,23.0,1.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Book,,GLOBAL,True,,,,,8.466666666666665,1.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,10 - 50,GLOBAL,True,,,0.0,,54.3,,,low,low
INDIA,GLOBAL,1217,Book,,smartphone,True,,,0.0,,88.66666666666667,4.0,medium,low,low
UNITED STATES,GLOBAL,0,Events,1000 - 5000,GLOBAL,True,False,high,99.0,,12.066666666666666,0.0,,low,low
CHINA,CL,176570,Photography,10000000 - 50000000,smartphone,True,True,low,0.0,0.0138800319695856,135.8,4.0,medium,low,low
FRANCE,PK,1527,Games,5000000 - 10000000,smartphone,True,False,high,99.0,4.259576887202492,38.46666666666666,3.0,,low,low
AUSTRALIA,GLOBAL,0,Music & Audio,50 - 100,GLOBAL,True,True,low,99.0,,95.56666666666666,4.0,,low,low
REPUBLIC OF KOREA,GLOBAL,0,News & Magazines,1000 - 5000,GLOBAL,True,,,0.0,,42.16666666666666,,,low,low
RUSSIAN FEDERATION,KH,1913,Games,1000000 - 5000000,GLOBAL,True,False,high,99.0,1.1591851472041772,39.633333333333326,4.0,,medium,low
CYPRUS,GLOBAL,51897,Games,5000000 - 10000000,tablet,True,True,low,99.0,51.51166689432471,,4.0,,medium,low
UNITED STATES,GLOBAL,85,Games,,GLOBAL,True,False,high,99.0,,84.13333333333334,4.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Entertainment,,GLOBAL,True,,,,,5.2333333333333325,2.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,,,5.866666666666665,0.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,True,,,,,65.76666666666667,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1419,Health & Fitness,100000 - 500000,GLOBAL,True,True,low,0.0,,37.4,3.0,,medium,low
INDONESIA,GLOBAL,163,Books & Reference,50000 - 100000,GLOBAL,True,,,0.0,,44.86666666666667,3.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Health & Fitness,10 - 50,GLOBAL,True,True,low,99.0,,53.16666666666666,,,medium,low
TURKEY,EMEA,13,Games,,smartphone,True,False,high,99.0,31.379455491856238,5.033333333333333,3.0,,low,low
NIGER,FR,20968,Entertainment,100000 - 500000,GLOBAL,True,False,high,0.0,128.08065433950367,5.9,4.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,27,Lifestyle,,GLOBAL,True,,,,,33.233333333333334,2.0,,high,low
UNITED ARAB EMIRATES,KZ,2417,Games,,GLOBAL,True,,,0.0,7.666760571089076,62.833333333333336,4.0,medium,medium,low
RUSSIAN FEDERATION,KG,1795,Games,500000 - 1000000,GLOBAL,True,,,0.0,12.622350717833148,106.26666666666668,4.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,890,Games,100000 - 500000,GLOBAL,,,,0.0,,100.86666666666666,4.0,,low,low
TURKEY,GLOBAL,11,Games,1000 - 5000,tablet,True,False,high,99.0,,64.16666666666667,3.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,0 - 1,GLOBAL,True,,,0.0,,3.7666666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Games,5000 - 10000,GLOBAL,True,,,0.0,,58.66666666666666,3.0,,low,low
SINGAPORE,DO,53338,Games,1000000 - 5000000,smartphone,True,False,high,0.0,1.05372730444577,46.56666666666667,4.0,,low,low
UNITED STATES,GLOBAL,0,Business,10 - 1,GLOBAL,True,True,low,99.0,,85.56666666666666,0.0,,low,low
CANNOT IDENTIFY COUNTRY,PH,1950,Books & Reference,100000 - 500000,GLOBAL,True,False,high,0.0,0.0283076923076923,122.96666666666668,4.0,medium,low,low
INDIA,GLOBAL,0,Communication,10 - 50,GLOBAL,True,True,low,99.0,,12.066666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,SK,87120,Music & Audio,10000000 - 50000000,GLOBAL,True,False,high,0.0,9.27100170550946,32.733333333333334,4.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,500 - 1000,GLOBAL,True,,,99.0,,25.6,0.0,,medium,low
UNITED STATES,QA,24713,Games,,GLOBAL,True,True,low,99.0,1.6293795541971232,45.5,4.0,,medium,low
CANNOT IDENTIFY COUNTRY,GLOBAL,7,Games,10 - 50,GLOBAL,True,,,0.0,,28.266666666666666,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,,,,99.0,,61.46666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,77,Tools,50000 - 100000,GLOBAL,True,,,0.0,,37.66666666666666,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,True,,,,,24.866666666666667,0.0,,low,low
UNITED KINGDOM,GLOBAL,0,Business,1 - 5,GLOBAL,True,False,high,99.0,,,0.0,,low,low
CHINA,BR,779,Tools,1000000 - 5000000,tablet,True,False,high,0.0,76.58723552187975,20.166666666666668,4.0,,low,low
UNITED ARAB EMIRATES,GLOBAL,0,Games,500 - 1000,GLOBAL,True,,,0.0,,6.833333333333333,0.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Medical,10 - 50,GLOBAL,True,,,99.0,,58.633333333333326,,,low,low
SWEDEN,GLOBAL,0,Social Networking,,GLOBAL,True,False,high,99.0,,94.13333333333334,0.0,,low,low
UNITED STATES,GLOBAL,0,Lifestyle,,GLOBAL,True,,,99.0,,30.5,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,5 - 10,GLOBAL,True,True,low,0.0,,31.166666666666668,,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Art & Design,500 - 1000,GLOBAL,True,,,0.0,,16.966666666666665,,,low,low
BULGARIA,HK,3277956,Games,50000000 - 100000000,smartphone,True,True,low,99.0,0.0504924067488074,138.03333333333333,4.0,medium,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,True,low,99.0,,95.03333333333332,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,35,Food & Drink,5000 - 10000,GLOBAL,True,,,0.0,,99.36666666666666,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,,,0.0,,19.8,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News & Magazines,10 - 50,GLOBAL,,,,99.0,,71.16666666666667,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,True,,,0.0,,50.06666666666667,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,RU,128,Games,500000 - 1000000,GLOBAL,True,False,high,0.0,412.732734496216,2.4333333333333327,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Business,,GLOBAL,True,,,,,33.5,0.0,,low,low
PAKISTAN,GLOBAL,27945,Games,5000000 - 10000000,smartphone,True,False,high,99.0,0.0501091226538629,78.8,3.0,medium,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,False,high,99.0,,48.833333333333336,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,21,Education,100 - 500,GLOBAL,True,,,0.0,,44.266666666666666,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,16,Education,50 - 100,GLOBAL,,,,0.0,,50.133333333333326,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Food & Drink,,GLOBAL,True,,,,,94.6,5.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Health & Fitness,500 - 1000,GLOBAL,True,False,high,0.0,,27.133333333333333,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,CI,1164,Games,500000 - 1000000,GLOBAL,True,False,high,0.0,2.3642074983157118,5.0,4.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Tools,1 - 5,GLOBAL,True,,,0.0,,61.46666666666666,,,low,low
CANNOT IDENTIFY COUNTRY,ES,9341,Games,1000000 - 5000000,GLOBAL,True,False,high,99.0,58.450740550319054,18.633333333333333,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,True,low,99.0,,2.1666666666666665,0.0,,low,low
SINGAPORE,GLOBAL,0,Food & Drink,1 - 5,GLOBAL,True,,,99.0,,25.8,0.0,,low,low
HONG KONG,US,425,Games,100000 - 500000,smartphone,True,False,high,0.0,4045.918961920072,6.2333333333333325,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,True,,,,,24.33333333333333,0.0,,high,low
ICELAND,GLOBAL,16,Games,1000 - 5000,GLOBAL,True,,,0.0,,,3.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,10 - 50,GLOBAL,True,,,99.0,,21.2,0.0,,low,low
RUSSIAN FEDERATION,GLOBAL,80,Business,1000 - 5000,GLOBAL,True,,,99.0,,87.93333333333332,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Communication,1000 - 5000,GLOBAL,True,,,0.0,,92.53333333333332,1.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,5 - 10,GLOBAL,True,,,0.0,,64.5,,,medium,low
UNITED STATES,APAC,5294237,Video Players & Editors,100000000 - 500000000,tablet,True,False,high,99.0,2997.2184772383584,151.8,4.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,21,Auto & Vehicles,1000 - 5000,GLOBAL,True,,,99.0,,70.13333333333334,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Health & Fitness,1000 - 5000,GLOBAL,True,False,high,99.0,,58.93333333333333,4.0,,low,low
UNITED KINGDOM,RU,166438,Games,1000000 - 5000000,smartphone,True,False,high,99.0,0.3508808790229778,56.16666666666666,4.0,low,low,low
REPUBLIC OF KOREA,NI,6442,Photo & Video,,smartphone,True,False,high,99.0,0.6467221880507202,106.53333333333332,4.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,,,99.0,,93.7333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Utilities,,GLOBAL,True,,,,,145.6,5.0,,low,low
POLAND,APAC,843582,Productivity,10000000 - 50000000,tablet,True,False,high,99.0,0.1501479337445713,137.3,4.0,medium,low,low
JORDAN,GLOBAL,0,Games,50 - 100,GLOBAL,True,,,99.0,,54.266666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,,,0.0,,49.16666666666666,0.0,,low,low
GERMANY,GLOBAL,2633,Books & Reference,100000 - 500000,tablet,True,True,low,0.0,,108.8,4.0,medium,low,low
UNITED STATES,GLOBAL,89,Games,5000 - 10000,GLOBAL,True,True,low,99.0,,102.8,2.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Auto & Vehicles,5 - 1,GLOBAL,True,,,99.0,,49.633333333333326,0.0,,low,low
AUSTRALIA,GLOBAL,1595,Personalization,100000 - 500000,GLOBAL,True,True,low,99.0,,78.9,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Personalization,500 - 1000,GLOBAL,True,,,0.0,,78.86666666666666,4.0,low,low,low
SPAIN,GLOBAL,5478,Games,5000000 - 10000000,smartphone,True,True,low,99.0,22.472892729258117,65.16666666666667,3.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social Networking,,GLOBAL,True,,,,,64.36666666666666,0.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Weather,,GLOBAL,,,,,,106.6,5.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,House & Home,1000 - 5000,GLOBAL,True,,,99.0,,50.8,4.0,,low,low
BANGLADESH,GLOBAL,0,Games,10 - 50,GLOBAL,True,,,99.0,,33.5,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,48,Education,1000 - 5000,GLOBAL,True,,,0.0,,43.133333333333326,4.0,,low,low
ROMANIA,ID,218,Games,100000 - 500000,smartphone,True,False,high,0.0,16.521531614703733,14.533333333333331,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,True,,,,,8.633333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Communication,1000 - 5000,GLOBAL,True,,,0.0,,26.53333333333333,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,10 - 50,GLOBAL,True,False,high,99.0,,84.06666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,10 - 50,GLOBAL,True,False,high,0.0,,49.16666666666666,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,,,0.0,,36.23333333333333,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,50 - 100,GLOBAL,True,False,high,0.0,,27.066666666666663,,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10552,Entertainment,500000 - 1000000,GLOBAL,True,True,low,99.0,,126.1,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,10 - 50,GLOBAL,True,,,99.0,,4.0666666666666655,0.0,,low,low
UNITED STATES,LATAM,15601,News,,GLOBAL,True,True,low,99.0,0.4401442048944501,170.63333333333333,4.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1000 - 5000,GLOBAL,True,,,0.0,,20.73333333333333,,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,,,0.0,,73.13333333333334,5.0,,low,low
INDIA,GLOBAL,88,Social,1000 - 5000,GLOBAL,True,,,0.0,,51.16666666666666,3.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,TW,22,Music,,GLOBAL,True,False,high,,0.4274532699446586,113.83333333333331,4.0,medium,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,5 - 10,GLOBAL,True,,,99.0,,9.666666666666666,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,True,,,,,78.53333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,500 - 1000,GLOBAL,True,,,0.0,,16.8,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Games,5000 - 10000,GLOBAL,True,,,99.0,,12.333333333333334,1.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Travel & Local,50 - 100,GLOBAL,True,,,99.0,,73.1,5.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,House & Home,10 - 50,GLOBAL,,,,0.0,,81.46666666666667,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,37728,Entertainment,5000000 - 10000000,smartphone,True,True,low,99.0,1504.7271186925284,170.7,2.0,medium,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,News,,GLOBAL,True,,,99.0,,93.66666666666669,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,10000 - 50000,GLOBAL,True,True,low,0.0,,20.766666666666666,,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,,,99.0,,27.2,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,,,0.0,,30.866666666666667,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,,,0.0,,70.23333333333333,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,,,99.0,,54.333333333333336,,,low,low
CHINA,GLOBAL,12,Lifestyle,500 - 1000,GLOBAL,True,,,99.0,,90.86666666666666,4.0,,low,low
JAPAN,GLOBAL,18953,Games,5000000 - 10000000,smartphone,True,False,high,0.0,,100.73333333333332,3.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,500 - 1000,GLOBAL,True,,,0.0,,56.9,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Finance,5000 - 10000,GLOBAL,True,,,0.0,,23.2,3.0,,low,low
UNITED STATES,AE,300168,Games,10000000 - 50000000,GLOBAL,True,True,low,99.0,419.23258803880384,19.933333333333334,4.0,,low,low
SLOVENIA,GLOBAL,30,Games,5000 - 10000,GLOBAL,True,False,high,0.0,,98.96666666666667,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,52,Productivity,10000 - 50000,GLOBAL,True,,,99.0,,30.866666666666667,1.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,BR,787,Games,100000 - 500000,GLOBAL,True,False,high,0.0,369.8441283170112,12.966666666666669,4.0,,low,low
UNITED STATES,GLOBAL,265,Entertainment,10000 - 50000,GLOBAL,True,False,high,99.0,,144.73333333333332,3.0,,medium,low
INDONESIA,GLOBAL,0,Entertainment,50 - 100,GLOBAL,True,,,0.0,,39.833333333333336,,,medium,low
SOUTH AFRICA,GLOBAL,0,Travel & Local,10 - 50,GLOBAL,True,,,99.0,,90.7333333333333,5.0,,low,low
CANNOT IDENTIFY COUNTRY,LATAM,192,Games,10000 - 50000,smartphone,True,False,high,99.0,8.880175554639374,36.7,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,,,0.0,,43.06666666666667,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,,,0.0,,79.56666666666666,0.0,,low,low
INDIA,GLOBAL,54,Business,1000 - 5000,GLOBAL,True,,,99.0,,78.16666666666667,4.0,,low,low
JAPAN,GLOBAL,5,Education,1000 - 5000,GLOBAL,True,True,low,0.0,,95.93333333333331,3.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,1686,Finance,10000 - 50000,GLOBAL,True,True,low,99.0,,152.56666666666666,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,60,Business,10000 - 50000,GLOBAL,True,,,0.0,,27.966666666666665,4.0,,low,low
UNITED KINGDOM,CH,70,Games,,tablet,True,True,low,99.0,0.4960460110039449,20.966666666666665,4.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,SG,0,Tools,10 - 50,GLOBAL,True,False,high,0.0,0.0115960823680439,30.33333333333333,,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Shopping,0 - 1,GLOBAL,True,,,99.0,,24.3,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,20,Personalization,1000 - 5000,GLOBAL,True,,,0.0,,41.3,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Education,5000 - 10000,GLOBAL,,,,0.0,,42.06666666666667,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,10 - 50,GLOBAL,,,,0.0,,69.0,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,10 - 50,GLOBAL,,,,0.0,,93.2,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,,,99.0,,13.866666666666667,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,0 - 1,GLOBAL,True,,,0.0,,27.066666666666663,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,21,Shopping,,GLOBAL,,,,99.0,,99.93333333333331,2.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,19,Games,10000 - 50000,smartphone,True,,,0.0,662.6778537093261,10.133333333333333,4.0,,low,low
REPUBLIC OF KOREA,GLOBAL,997,Games,100000 - 500000,smartphone,True,,,0.0,,55.633333333333326,4.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,57,Food & Drink,1000 - 5000,GLOBAL,True,False,high,99.0,,60.16666666666666,4.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,10 - 50,GLOBAL,True,,,0.0,,28.33333333333333,0.0,,medium,low
FRANCE,RO,51999,Games,,GLOBAL,True,True,low,99.0,15.108004290997393,21.53333333333333,4.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Productivity,100 - 500,GLOBAL,True,,,99.0,,119.7,3.0,,low,low
RUSSIAN FEDERATION,APAC,10468,Entertainment,1000000 - 5000000,GLOBAL,True,True,low,99.0,0.0201750564223334,68.76666666666667,4.0,medium,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,5 - 10,GLOBAL,True,,,0.0,,1.9,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,500 - 1000,GLOBAL,True,,,0.0,,32.233333333333334,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Health & Fitness,,GLOBAL,True,,,,,2.3,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,1 - 5,GLOBAL,True,False,high,99.0,,1.1333333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,165,Business,10000 - 50000,GLOBAL,True,True,low,99.0,,131.26666666666668,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,24,Finance,5000 - 10000,GLOBAL,True,,,99.0,,57.5,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,10 - 50,GLOBAL,False,False,high,0.0,,110.53333333333332,0.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Finance,500 - 1000,GLOBAL,True,,,0.0,,107.13333333333334,0.0,,low,low
PAKISTAN,GLOBAL,20,Entertainment,500 - 1000,GLOBAL,True,False,high,99.0,,120.56666666666666,3.0,,low,low
